"m1","m2","m3","m4","m5","m6","m7","m8","m9","m10","m11","m12","m13"
"375765","209986","14901","128528","5169","338","10236","335","362","263","318","75","1"
"375782","210000","14902","128553","5169","338","10236","335","362","263","318","75","1"
"375803","210004","14902","128554","5169","338","10236","335","362","263","318","75","1"
"375835","210035","14902","128599","5170","338","10239","335","362","263","318","75","1"
"375895","210058","14903","128599","5170","338","10239","335","362","263","318","75","1"
"376072","210089","14909","128599","5170","338","10239","335","362","263","318","75","1"
"376072","210123","14909","128648","5170","338","10244","335","362","263","318","75","1"
"376080","210133","14909","128662","5171","338","10244","335","362","263","318","75","1"
"376098","210164","14909","128680","5179","338","10243","335","362","263","319","75","1"
"376155","210166","14909","128680","5179","338","10243","335","362","263","319","75","1"
"376237","210201","14909","128693","5184","338","10243","335","362","263","319","75","1"
"376237","210260","14909","128729","5185","338","10246","335","362","263","319","75","1"
"376323","210307","14912","128751","5189","338","10246","335","362","263","319","75","1"
"376323","210309","14912","128752","5189","338","10246","335","362","263","319","75","1"
"376380","210348","14913","128767","5189","338","10248","335","362","263","321","75","1"
"376468","210359","14913","128788","5189","338","10249","335","362","263","321","75","1"
"376492","210383","14914","128789","5189","338","10249","335","362","263","321","75","1"
"376495","210383","14914","128796","5190","338","10249","335","362","263","321","75","1"
"376679","210411","14920","128795","5191","338","10249","335","362","263","321","75","1"
"376717","210446","14920","128851","5196","339","10251","335","363","263","321","75","1"
"376726","210446","14920","128851","5196","339","10251","335","363","263","321","75","1"
"376828","210480","14921","128869","5205","339","10250","335","364","263","322","75","1"
"376828","210480","14921","128869","5205","339","10250","335","364","263","322","75","1"
"376942","210480","14921","128869","5205","339","10250","335","364","263","322","75","1"
"376942","210480","14921","128869","5205","339","10250","335","364","263","322","75","1"
"377036","210479","14922","128905","5206","339","10250","335","364","263","322","75","1"
"377308","210561","14928","128905","5206","339","10250","335","364","263","322","75","1"
"377308","210834","14928","128969","5206","339","10256","335","364","263","322","75","1"
"377317","210843","14928","128984","5207","339","10256","335","364","263","322","75","1"
"377321","210843","14928","128991","5207","339","10256","335","364","263","322","75","1"
"377352","210857","14928","128996","5207","339","10256","335","364","263","322","75","1"
"377353","210879","14928","129005","5207","339","10256","335","364","263","322","75","1"
"377353","210880","14928","129018","5207","339","10256","335","364","263","322","75","1"
"377368","210904","14928","129056","5208","339","10255","335","364","263","323","75","1"
"377439","210928","14929","129067","5209","339","10256","335","365","263","323","75","1"
"377443","211015","14929","129086","5212","339","10259","335","365","263","323","75","1"
"377447","211037","14930","129086","5212","339","10259","335","365","263","323","75","1"
"377447","211092","14930","129100","5212","339","10260","335","365","263","323","75","1"
"377457","211269","14930","129129","5214","339","10266","335","365","263","323","75","1"
"377484","211282","14931","129136","5214","339","10266","335","365","263","323","75","1"
"377516","211297","14931","129161","5214","339","10266","335","365","263","323","75","1"
"377517","211299","14931","129162","5214","339","10266","335","365","263","323","75","1"
"377518","211300","14931","129166","5214","339","10266","335","365","263","323","75","1"
"377499","211161","15062","129048","5206","342","10394","352","362","269","325","75","1"
"377506","211208","15062","129108","5209","342","10396","352","364","269","325","75","1"
"377506","211208","15062","129108","5209","342","10396","352","364","269","325","75","1"
"377595","211215","15062","129108","5209","342","10396","352","364","269","325","75","1"
"377600","211216","15062","129123","5209","342","10396","352","364","269","325","75","1"
"377778","211248","15068","129123","5209","342","10396","352","364","269","325","75","1"
"377800","211254","15068","129124","5209","342","10396","352","364","269","325","75","1"
"377821","211257","15068","129124","5209","342","10396","352","364","269","325","75","1"
"377859","211267","15068","129136","5209","342","10396","352","364","269","325","75","1"
"377886","211306","15068","129161","5212","342","10397","352","364","269","325","75","1"
"377886","211306","15068","129162","5212","342","10397","352","364","269","325","75","1"
"377886","211306","15068","129164","5212","342","10397","352","364","269","325","75","1"
"377916","211331","15072","129196","5217","342","10397","352","365","270","325","75","1"
"377928","211337","15072","129197","5217","342","10397","352","365","270","325","75","1"
"377929","211337","15072","129198","5217","342","10397","352","365","270","325","75","1"
"377934","211345","15072","129200","5217","342","10397","352","365","270","325","75","1"
"377958","211364","15073","129214","5221","342","10398","352","365","270","325","75","1"
"378074","211484","15089","129224","5225","342","10398","352","365","270","325","75","1"
"378073","211510","15089","129279","5227","342","10400","352","366","270","325","75","1"
"378081","211514","15089","129279","5227","342","10400","352","366","270","325","75","1"
"378177","211519","15090","129302","5227","342","10400","352","366","270","325","75","1"
"378195","211583","15092","129309","5230","342","10400","352","366","270","325","75","1"
"378201","211625","15092","129332","5232","342","10400","352","366","270","325","75","1"
"378315","211624","15092","129332","5233","342","10400","352","366","270","325","75","1"
"378373","211651","15093","129333","5233","342","10400","352","366","270","325","75","1"
"378466","211694","15098","129336","5234","342","10401","352","366","270","325","75","1"
"378494","211711","15098","129343","5234","342","10401","352","366","270","325","75","1"
"378514","211720","15098","129383","5234","342","10402","352","366","270","325","75","1"
"378528","211720","15098","129388","5234","342","10402","352","366","270","325","75","1"
"378562","211746","15100","129389","5234","342","10402","352","366","270","325","75","1"
"378539","211689","15121","129378","5233","342","10470","354","366","270","326","75","1"
"378574","211741","15121","129419","5236","342","10471","354","366","270","326","75","1"
"378588","211763","15121","129428","5236","342","10470","354","366","271","326","75","1"
"378598","211763","15121","129428","5236","342","10470","354","366","271","326","75","1"
"378671","211771","15122","129430","5236","342","10470","354","366","271","326","75","1"
"378725","211779","15122","129435","5236","342","10470","354","366","271","326","75","1"
"378790","211785","15123","129437","5236","342","10470","354","366","271","326","75","1"
"378790","211785","15123","129443","5236","342","10470","354","366","271","326","75","1"
"378807","211785","15123","129443","5236","342","10470","354","366","271","326","75","1"
"378830","211796","15123","129447","5236","342","10470","354","366","271","326","75","1"
"378830","211797","15123","129506","5236","342","10470","354","366","271","326","75","1"
"378842","211803","15124","129506","5236","342","10470","354","366","271","326","75","1"
"378863","211829","15124","129621","5240","342","10474","354","366","271","326","75","1"
"378890","211938","15123","129762","5241","342","10486","354","366","272","327","75","1"
"378970","211956","15123","129784","5246","343","10487","354","366","272","327","75","1"
"378970","211957","15123","129784","5246","343","10487","354","366","272","327","75","1"
"378970","211960","15123","129787","5246","343","10487","354","366","272","327","75","1"
"379023","211960","15124","129789","5246","343","10487","354","366","272","327","75","1"
"379079","211965","15124","129790","5246","343","10487","354","366","272","327","75","1"
"379138","211962","15124","129846","5250","343","10487","354","366","272","327","75","1"
"379140","212141","15124","129877","5251","343","10493","354","367","272","327","75","1"
"379143","212143","15124","129877","5251","343","10493","354","367","272","327","75","1"
"379233","212189","15125","129883","5254","343","10493","354","367","272","327","75","1"
"379276","212208","15125","129886","5255","343","10493","354","367","272","327","75","1"
"379336","212230","15126","129888","5256","343","10493","354","367","272","327","75","1"
"379354","212268","15127","129907","5257","343","10498","354","367","272","327","75","1"
"379392","212293","15127","129910","5258","343","10498","354","367","272","327","75","1"
"379395","212312","15127","129912","5258","343","10498","354","367","272","327","75","1"
"379417","212316","15127","129912","5258","343","10498","354","367","272","327","75","1"
"379418","212340","15127","129913","5258","343","10498","354","367","272","327","75","1"
"379476","212342","15127","129917","5258","343","10498","354","367","272","327","75","1"
"379491","212361","15127","129925","5258","343","10499","354","367","272","327","75","1"
"379493","212410","15127","129935","5258","343","10499","354","367","272","327","75","1"
"379500","212437","15127","129964","5259","343","10502","354","367","272","327","75","1"
"379516","212444","15127","129968","5259","343","10502","354","367","272","327","75","1"
"379522","212448","15127","129969","5259","343","10502","354","367","272","327","75","1"
"379544","212451","15127","129969","5259","343","10502","354","367","272","327","75","1"
"379515","212381","15175","129954","5256","343","10563","359","366","273","329","76","1"
"379577","212404","15176","129954","5256","343","10563","359","366","273","329","76","1"
"379622","212412","15176","129954","5256","343","10563","359","366","273","329","76","1"
"379674","212424","15177","129979","5258","343","10564","359","366","273","329","76","1"
"379694","212445","15179","129986","5259","343","10564","359","366","273","329","76","1"
"379967","212510","15185","129986","5259","343","10564","359","366","273","329","76","1"
"380027","212515","15185","129989","5259","343","10564","359","366","273","329","76","1"
"380130","212517","15185","129993","5259","343","10564","359","366","273","329","76","1"
"380150","212520","15186","129994","5259","343","10564","359","366","273","329","76","1"
"380156","212538","15186","130061","5260","343","10566","359","366","273","329","76","1"
"380176","212543","15186","130105","5261","343","10566","359","366","273","329","76","1"
"380220","212564","15187","130108","5261","343","10566","359","366","273","329","76","1"
"380220","212570","15187","130124","5261","343","10566","359","366","273","329","76","1"
"380256","212611","15189","130145","5261","343","10567","359","366","273","329","76","1"
"380262","212611","15189","130147","5261","343","10567","359","366","273","329","76","1"
"380326","212611","15189","130147","5261","343","10567","359","366","273","329","76","1"
"380376","212640","15189","130153","5263","343","10567","359","366","273","329","76","1"
"380378","212640","15189","130157","5263","343","10567","359","366","273","329","76","1"
"380405","212687","15192","130157","5264","343","10567","359","366","273","329","76","1"
"380427","212714","15194","130161","5264","343","10567","359","366","273","329","76","1"
"380437","212715","15194","130163","5264","343","10567","359","366","273","329","76","1"
"380437","212716","15194","130163","5264","343","10567","359","366","273","329","76","1"
"380486","212716","15194","130164","5264","343","10567","359","366","273","329","76","1"
"380546","212717","15195","130165","5264","343","10567","359","366","273","329","76","1"
"380550","212730","15195","130171","5264","343","10567","359","366","273","329","76","1"
"380735","212757","15201","130171","5265","343","10567","359","366","273","329","76","1"
"380753","212760","15202","130172","5265","343","10567","359","366","273","329","76","1"
"380782","212810","15204","130189","5268","343","10567","359","367","273","329","76","1"
"380805","212819","15204","130204","5269","343","10567","359","367","273","329","76","1"
"380899","212825","15205","130203","5272","343","10567","359","367","273","329","76","1"
"380958","212827","15205","130203","5272","343","10567","359","367","273","329","76","1"
"380961","212829","15205","130203","5272","343","10567","359","367","273","329","76","1"
"381048","212852","15208","130203","5272","343","10567","359","367","273","329","76","1"
"381091","212857","15209","130206","5272","343","10567","359","367","273","329","76","1"
"381100","212857","15209","130206","5272","343","10567","359","367","273","329","76","1"
"381102","212865","15209","130235","5272","343","10567","359","367","273","329","76","1"
"381107","212895","15209","130270","5275","343","10567","359","368","273","329","76","1"
"381147","212915","15210","130271","5275","343","10567","359","368","273","329","76","1"
"381169","212921","15210","130274","5275","343","10567","359","368","273","329","76","1"
"381170","212921","15210","130277","5275","343","10567","359","368","273","329","76","1"
"381170","212925","15210","130281","5275","343","10567","359","368","273","329","76","1"
"381189","213031","15210","130421","5278","343","10576","359","368","273","332","76","1"
"381235","213039","15210","130442","5278","343","10576","359","368","273","332","76","1"
"381267","213099","15211","130455","5285","343","10576","359","370","274","332","76","1"
"381267","213109","15211","130464","5286","343","10578","359","370","274","332","76","1"
"381289","213116","15211","130490","5287","343","10578","359","370","274","332","76","1"
"381348","213143","15212","130490","5287","343","10578","359","370","274","332","76","1"
"381352","213144","15212","130500","5287","343","10578","359","370","274","332","76","1"
"381352","213144","15212","130501","5287","343","10578","359","370","274","332","76","1"
"381351","213149","15212","130504","5289","343","10578","359","370","274","332","76","1"
"381351","213150","15212","130505","5289","343","10578","359","370","274","332","76","1"
"381363","213151","15212","130505","5289","343","10578","359","370","274","332","76","1"
"381396","213173","15217","130532","5292","343","10579","359","371","274","332","76","1"
"381397","213175","15217","130564","5292","343","10579","359","371","274","332","76","1"
"381485","213193","15217","130565","5292","343","10579","359","371","274","332","76","1"
"381501","213223","15218","130569","5292","343","10579","359","371","274","332","76","1"
"381561","213248","15219","130569","5292","343","10579","359","372","274","332","76","1"
"381562","213258","15219","130587","5293","343","10580","359","372","274","332","76","1"
"381610","213264","15219","130620","5298","343","10580","359","372","274","332","76","1"
"381614","213264","15219","130620","5298","343","10580","359","372","274","332","76","1"
"381614","213306","15219","130627","5298","343","10580","359","372","274","332","76","1"
"381645","213326","15220","130628","5299","343","10580","359","372","274","332","76","1"
"381658","213331","15220","130628","5299","343","10580","359","372","274","332","76","1"
"381698","213355","15221","130631","5300","343","10580","359","372","274","332","76","1"
"381729","213364","15221","130633","5300","343","10580","359","372","274","332","76","1"
"381816","213382","15221","130639","5302","343","10580","359","372","274","332","76","1"
"381817","213437","15221","130644","5302","343","10580","359","372","274","332","76","1"
"381876","213491","15222","130673","5302","343","10580","359","372","274","332","76","1"
"381889","213494","15222","130675","5302","343","10580","359","372","274","332","76","1"
"381914","213502","15222","130677","5302","343","10580","359","372","274","332","76","1"
"381955","213536","15223","130702","5303","343","10580","359","372","274","332","76","1"
"382000","213538","15223","130702","5303","343","10580","359","372","274","332","76","1"
"382032","213585","15223","130739","5304","343","10581","359","372","274","333","76","1"
"382063","213614","15224","130748","5305","343","10581","359","372","274","333","76","1"
"382093","213617","15224","130759","5305","343","10581","359","372","274","333","76","1"
"382216","213636","15225","130760","5305","343","10581","359","372","274","333","76","1"
"382242","213636","15225","130760","5305","343","10581","359","372","274","333","76","1"
"382255","213661","15226","130768","5305","343","10581","359","372","274","333","76","1"
"382326","213726","15227","130772","5308","343","10581","359","372","274","333","76","1"
"382326","213786","15227","130789","5308","343","10582","359","372","274","333","76","1"
"382447","213790","15229","130795","5308","343","10582","359","372","274","333","76","1"
"382468","213795","15229","130795","5308","343","10582","359","372","274","333","76","1"
"382470","213799","15229","130798","5308","343","10582","359","372","274","333","76","1"
"382503","213820","15229","130800","5308","343","10582","359","372","274","333","76","1"
"382564","213820","15229","130804","5308","343","10582","359","372","274","333","76","1"
"382597","213820","15229","130804","5308","343","10582","359","372","274","333","76","1"
"382701","213823","15229","130806","5308","343","10582","359","372","274","333","76","1"
"382705","213827","15229","130818","5308","343","10583","359","372","274","333","76","1"
"382788","213872","15229","130828","5315","343","10583","359","372","274","333","76","1"
"382788","213875","15229","130848","5315","343","10583","359","372","274","333","76","1"
"382788","213882","15229","130879","5315","343","10584","359","372","274","333","76","1"
"382911","213902","15230","130884","5316","343","10584","359","372","274","333","76","1"
"382924","213903","15230","130884","5316","343","10584","359","372","274","333","76","1"
"382927","213908","15230","130889","5316","343","10584","359","372","274","333","76","1"
"383106","213941","15236","130890","5316","343","10584","359","372","274","333","76","1"
"383129","213969","15237","130946","5318","343","10584","359","372","274","333","76","1"
"383189","213978","15237","130955","5318","343","10584","359","372","274","333","76","1"
"383189","214038","15237","131045","5318","343","10589","359","372","274","333","76","1"
"383192","214040","15237","131051","5318","343","10589","359","372","274","333","76","1"
"383210","214052","15237","131074","5319","343","10589","359","372","274","333","76","1"
"383397","214080","15243","131076","5319","343","10589","359","372","274","333","76","1"
"383408","214082","15243","131080","5319","343","10589","359","372","274","333","76","1"
"383468","214090","15244","131080","5319","343","10589","359","372","274","333","76","1"
"383742","214155","15250","131082","5319","343","10589","359","372","274","333","76","1"
"383779","214240","15250","131101","5323","343","10592","359","372","274","333","76","1"
"383779","214251","15250","131129","5323","343","10593","359","372","274","333","76","1"
"383834","214259","15250","131129","5323","343","10593","359","372","274","333","76","1"
"383839","214284","15250","131143","5323","343","10593","359","372","274","333","76","1"
"383839","214286","15250","131147","5323","343","10593","359","372","274","333","76","1"
"383961","214305","15250","131146","5326","343","10593","359","372","274","333","76","1"
"383966","214306","15250","131148","5326","343","10593","359","372","274","333","76","1"
"383992","214361","15253","131178","5329","343","10594","359","373","274","333","76","1"
"384048","214369","15253","131179","5329","343","10594","359","373","274","333","76","1"
"384087","214372","15253","131181","5329","343","10594","359","373","274","333","76","1"
"384220","214386","15254","131184","5329","343","10594","359","373","274","333","76","1"
"384226","214391","15254","131207","5330","343","10594","359","373","274","333","76","1"
"384275","214391","15254","131210","5331","343","10594","359","373","274","333","76","1"
"384300","214406","15254","131224","5332","343","10594","359","373","274","333","76","1"
"384360","214433","15255","131224","5332","343","10594","359","373","274","333","76","1"
"384357","214476","15255","131279","5336","343","10594","359","374","274","333","76","1"
"384381","214477","15255","131279","5336","343","10594","359","374","274","333","76","1"
"384388","214517","15255","131291","5340","343","10595","359","374","274","333","76","1"
"384388","214517","15255","131291","5340","343","10595","359","374","274","333","76","1"
"384459","214580","15256","131289","5344","343","10595","359","376","274","333","76","1"
"384502","214604","15257","131304","5344","343","10596","359","376","274","333","76","1"
"384522","214715","15257","131448","5344","343","10611","359","376","274","333","76","1"
"384529","214741","15257","131458","5344","343","10612","359","376","274","333","76","1"
"384566","214766","15257","131463","5347","343","10612","359","376","274","333","76","1"
"384586","214775","15257","131463","5347","343","10612","359","376","274","333","76","1"
"384597","214775","15257","131464","5347","343","10612","359","376","274","333","76","1"
"384599","214779","15257","131467","5347","343","10612","359","376","274","333","76","1"
"384645","214781","15257","131467","5347","343","10612","359","376","274","333","76","1"
"384645","214803","15257","131472","5347","343","10612","359","376","274","333","76","1"
"384666","214847","15257","131502","5349","343","10613","359","376","274","333","76","1"
"384723","214903","15258","131513","5353","343","10613","359","377","274","333","76","1"
"384723","214903","15258","131513","5353","343","10613","359","377","274","333","76","1"
"384725","214903","15258","131516","5353","343","10613","359","377","274","333","76","1"
"384725","214903","15258","131526","5353","343","10613","359","377","274","333","76","1"
"384741","214907","15258","131535","5353","343","10613","359","377","274","333","76","1"
"384764","214907","15258","131535","5353","343","10613","359","377","274","333","76","1"
"384782","214909","15259","131536","5353","343","10613","359","377","274","333","76","1"
"384798","214948","15258","131593","5359","344","10615","359","377","274","333","76","1"
"384800","214948","15258","131619","5359","344","10615","359","377","274","333","76","1"
"384843","214968","15259","131627","5360","344","10615","359","378","274","333","76","1"
"384934","214986","15260","131646","5363","344","10617","359","378","274","333","76","1"
"384934","215062","15260","131659","5363","344","10618","359","378","274","333","76","1"
"385043","215207","15275","131659","5363","344","10618","359","378","274","333","76","1"
"385087","215230","15275","131659","5364","344","10618","359","378","274","333","76","1"
"385090","215232","15275","131659","5364","344","10618","359","378","274","333","76","1"
"385103","215351","15274","131801","5367","344","10630","359","379","275","334","76","1"
"385125","215374","15275","131822","5368","344","10629","359","379","276","334","76","1"
"385153","215374","15275","131823","5368","344","10629","359","379","276","334","76","1"
"385151","215384","15275","131824","5371","344","10629","359","379","276","334","76","1"
"385211","215389","15275","131828","5371","344","10629","359","379","276","334","76","1"
"385211","215389","15275","131830","5371","344","10629","359","379","276","334","76","1"
"385385","215525","15281","131835","5385","344","10630","359","380","276","334","76","1"
"385386","215525","15281","131836","5385","344","10630","359","380","276","334","76","1"
"385398","215526","15281","131837","5385","344","10630","359","380","276","334","76","1"
"385401","215536","15281","131848","5385","344","10630","359","380","276","334","76","1"
"385443","215569","15282","131850","5385","344","10630","359","380","276","334","76","1"
"385500","215574","15282","131850","5385","344","10630","359","380","276","334","76","1"
"385522","215592","15282","131866","5387","344","10630","359","380","276","334","76","1"
"385523","215601","15282","131875","5387","344","10630","359","380","276","334","76","1"
"385548","215611","15282","131885","5388","344","10630","359","380","276","334","76","1"
"385593","215617","15282","131897","5388","344","10630","359","380","276","334","76","1"
"385709","215617","15282","131899","5388","344","10630","359","380","276","334","76","1"
"385735","215671","15283","131939","5391","344","10630","359","380","276","334","76","1"
"385741","215672","15283","131941","5391","344","10630","359","380","276","334","76","1"
"385742","215680","15283","131942","5391","344","10630","359","380","276","334","76","1"
"385839","215689","15284","131945","5392","344","10630","359","380","276","334","76","1"
"385845","215705","15284","131974","5393","344","10631","359","380","276","334","76","1"
"385864","215981","15284","132038","5394","344","10637","359","380","276","334","76","1"
"385949","215981","15284","132045","5394","344","10637","359","380","276","334","76","1"
"385949","215982","15284","132052","5394","344","10637","359","380","276","334","76","1"
"385964","215982","15284","132052","5394","344","10637","359","380","276","334","76","1"
"386081","215982","15284","132052","5394","344","10637","359","380","276","334","76","1"
"386103","215982","15284","132056","5394","344","10637","359","380","276","334","76","1"
"386229","215982","15284","132056","5394","344","10637","359","380","276","334","76","1"
"386254","215983","15284","132058","5394","344","10637","359","380","276","334","76","1"
"386255","215988","15284","132063","5394","344","10637","359","380","276","334","76","1"
"386313","216039","15288","132063","5394","344","10637","359","380","276","334","76","1"
"386313","216050","15288","132134","5394","344","10638","359","380","276","334","76","1"
"386318","216049","15288","132138","5395","344","10638","359","380","276","334","76","1"
"386323","216049","15288","132141","5395","344","10638","359","380","276","334","76","1"
"386394","216066","15287","132143","5399","345","10637","359","380","276","335","76","1"
"386437","216087","15289","132146","5400","345","10637","359","380","276","335","76","1"
"386438","216094","15289","132153","5400","345","10638","359","380","276","335","76","1"
"386446","216098","15289","132162","5401","345","10638","359","380","276","335","76","1"
"386447","216098","15289","132163","5401","345","10638","359","380","276","335","76","1"
"386454","216100","15289","132167","5401","345","10638","359","380","276","335","76","1"
"386456","216100","15289","132175","5402","345","10638","359","380","276","335","76","1"
"386731","216166","15295","132177","5402","345","10638","359","380","276","335","76","1"
"386747","216263","15295","132215","5403","345","10643","359","380","276","335","76","1"
"386725","216216","15319","132208","5401","345","10693","361","380","278","335","76","1"
"386725","216217","15319","132210","5401","345","10693","361","380","278","335","76","1"
"386728","216217","15319","132210","5401","345","10693","361","380","278","335","76","1"
"386729","216217","15319","132210","5401","345","10693","361","380","278","335","76","1"
"386730","216217","15319","132210","5401","345","10693","361","380","278","335","76","1"
"386755","216231","15319","132220","5403","345","10693","361","380","278","335","76","1"
"386838","216246","15321","132224","5403","345","10693","361","380","278","335","76","1"
"386838","216246","15321","132225","5403","345","10693","361","380","278","335","76","1"
"386899","216249","15321","132232","5403","345","10693","361","380","278","335","76","1"
"386900","216253","15321","132232","5403","345","10693","361","380","278","335","76","1"
"386900","216253","15321","132232","5403","345","10693","361","380","278","335","76","1"
"386913","216278","15321","132251","5405","345","10693","361","380","278","336","76","1"
"386913","216278","15321","132256","5405","345","10693","361","380","278","336","76","1"
"386916","216291","15322","132262","5405","345","10693","361","380","278","336","76","1"
"386922","216319","15322","132283","5405","345","10693","361","380","278","336","76","1"
"386959","216320","15322","132318","5408","345","10693","361","380","278","336","76","1"
"387011","216342","15322","132317","5409","345","10692","361","380","279","336","76","1"
"387028","216365","15322","132325","5411","345","10692","361","380","279","336","76","1"
"387038","216397","15322","132375","5411","345","10698","361","380","279","336","76","1"
"387058","216397","15322","132376","5411","345","10698","361","380","279","336","76","1"
"387073","216410","15322","132384","5412","345","10698","361","380","279","336","76","1"
"387073","216410","15322","132386","5412","345","10698","361","380","279","336","76","1"
"387082","216437","15322","132386","5412","345","10698","361","380","279","336","76","1"
"387142","216440","15322","132387","5413","345","10698","361","380","279","336","76","1"
"387142","216551","15322","132533","5413","345","10713","361","380","279","336","76","1"
"387165","216557","15322","132533","5413","345","10713","361","380","279","336","76","1"
"387174","216561","15322","132534","5413","345","10713","361","380","279","336","76","1"
"387178","216570","15322","132538","5413","345","10713","361","380","279","336","76","1"
"387180","216573","15322","132569","5413","345","10713","361","380","279","336","76","1"
"387195","216575","15322","132570","5413","345","10713","361","380","279","336","76","1"
"387255","216593","15323","132570","5413","345","10713","361","380","279","336","76","1"
"387265","216595","15323","132571","5413","345","10713","361","380","279","336","76","1"
"387293","216604","15323","132573","5413","345","10713","361","380","279","336","76","1"
"387337","216605","15323","132577","5413","345","10713","361","380","279","336","76","1"
"387339","216696","15323","132628","5413","345","10716","361","380","279","336","76","1"
"387339","216696","15323","132632","5413","345","10716","361","380","279","336","76","1"
"387345","216706","15323","132645","5413","345","10716","361","380","279","336","76","1"
"387345","216709","15323","132645","5413","345","10716","361","380","279","336","76","1"
"387390","216731","15325","132645","5413","345","10716","361","380","279","336","76","1"
"387393","216733","15325","132645","5413","345","10716","361","380","279","336","76","1"
"387438","216734","15325","132645","5413","345","10716","361","380","279","336","76","1"
"387456","216791","15325","132731","5418","345","10721","361","380","279","336","76","1"
"387455","216782","15329","132729","5417","345","10729","361","380","279","337","76","1"
"387635","216815","15335","132729","5417","345","10729","361","380","279","337","76","1"
"387756","216820","15337","132730","5418","345","10729","361","380","279","337","76","1"
"387779","216848","15339","132750","5419","345","10730","361","381","279","337","76","1"
"387779","216848","15339","132751","5419","345","10730","361","381","279","337","76","1"
"387807","216858","15339","132763","5420","345","10731","361","381","279","337","76","1"
"387842","216991","15339","132888","5441","346","10738","361","382","281","340","76","1"
"387842","216993","15339","132900","5441","346","10738","361","382","281","340","76","1"
"387842","217025","15339","132906","5441","346","10738","361","382","281","340","76","1"
"387845","217026","15339","132914","5441","346","10738","361","382","281","340","76","1"
"387869","217034","15339","132915","5441","346","10738","361","382","281","340","76","1"
"387896","217054","15339","132931","5441","346","10738","361","383","281","340","76","1"
"387897","217077","15339","132989","5441","346","10741","361","383","281","340","76","1"
"387910","217078","15339","132992","5441","346","10741","361","383","281","340","76","1"
"387912","217081","15339","132994","5441","346","10741","361","383","281","340","76","1"
"387913","217110","15339","133004","5441","346","10741","361","383","281","340","76","1"
"388047","217124","15340","133015","5441","346","10741","361","383","281","340","76","1"
"388108","217130","15340","133017","5441","346","10741","361","383","281","340","76","1"
"388203","217134","15341","133017","5441","346","10741","361","383","281","340","76","1"
"388206","217134","15341","133023","5441","346","10741","361","383","281","340","76","1"
"388210","217153","15341","133051","5442","346","10742","361","383","281","340","76","1"
"388253","217167","15341","133051","5442","346","10742","361","383","281","340","76","1"
"388339","217167","15341","133051","5442","346","10742","361","383","281","340","76","1"
"388347","217176","15341","133052","5442","346","10742","361","383","281","340","76","1"
"388369","217207","15342","133091","5444","346","10741","361","383","281","341","76","1"
"388382","217220","15342","133096","5444","346","10742","361","383","281","341","76","1"
"388391","217229","15342","133106","5444","346","10742","361","383","281","341","76","1"
"388404","217260","15343","133166","5444","346","10742","361","383","281","341","76","1"
"388474","217263","15343","133167","5444","346","10742","361","383","281","341","76","1"
"388477","217265","15343","133169","5444","346","10742","361","383","281","341","76","1"
"388509","217272","15343","133170","5444","346","10742","361","383","281","341","76","1"
"388526","217317","15344","133178","5444","346","10743","361","383","281","341","76","1"
"388590","217316","15344","133179","5445","346","10743","361","383","281","341","76","1"
"388602","217359","15345","133198","5447","346","10743","361","384","281","341","76","1"
"388618","217360","15345","133199","5447","346","10743","361","384","281","341","76","1"
"388636","217372","15345","133204","5447","346","10743","361","384","281","341","76","1"
"388638","217378","15345","133208","5447","346","10743","361","384","281","341","76","1"
"388725","217381","15345","133209","5447","346","10743","361","384","281","341","76","1"
"388810","217388","15347","133217","5448","346","10743","361","384","281","341","76","1"
"388820","217498","15347","133365","5448","346","10758","361","384","281","341","76","1"
"388908","217501","15347","133368","5448","346","10758","361","384","281","341","76","1"
"388924","217580","15350","133406","5455","346","10759","361","385","281","341","76","1"
"388929","217580","15350","133411","5455","346","10759","361","385","281","341","76","1"
"388939","217584","15350","133416","5455","346","10759","361","385","281","341","76","1"
"388971","217591","15350","133420","5456","346","10759","361","385","281","341","76","1"
"388990","217593","15350","133421","5456","346","10759","361","385","281","341","76","1"
"389006","217636","15351","133423","5458","346","10758","361","385","282","341","76","1"
"389036","217678","15351","133481","5461","346","10758","361","385","282","341","76","1"
"389070","217721","15354","133529","5464","346","10762","361","386","284","341","76","1"
"389112","217722","15354","133529","5464","346","10762","361","386","284","341","76","1"
"389127","217745","15354","133592","5464","346","10764","361","386","284","341","76","1"
"389136","217755","15354","133595","5464","346","10764","361","386","284","341","76","1"
"389161","217762","15354","133595","5464","346","10764","361","386","284","341","76","1"
"389347","217834","15359","133631","5467","346","10766","361","386","285","341","76","1"
"389348","217834","15359","133659","5467","346","10766","361","386","285","341","76","1"
"389349","217849","15359","133675","5467","346","10766","361","386","285","341","76","1"
"389349","217897","15359","133715","5467","346","10769","361","386","285","341","76","1"
"389352","217923","15359","133833","5469","346","10773","361","387","285","341","76","1"
"389352","217923","15359","133835","5469","346","10773","361","387","285","341","76","1"
"389397","217942","15360","133836","5469","346","10773","361","387","285","341","76","1"
"389486","217945","15360","133836","5469","346","10773","361","387","285","341","76","1"
"389599","217961","15360","133839","5472","346","10773","361","387","286","341","76","1"
"389875","218027","15366","133839","5472","346","10773","361","387","286","341","76","1"
"389878","218029","15366","133842","5472","346","10773","361","387","286","341","76","1"
"389899","218031","15366","133845","5472","346","10773","361","387","286","341","76","1"
